file_names,labels
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Jan_2020_1145am-1095.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_26_Nov_2019_1345pm-41.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_14_Jan_2020_0945am-112.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_27_Nov_2019_1145am-504.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Dec_2019_0945am-665.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Dec_2019_1245pm-2902.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Feb_2020_1245pm-1050.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Dec_2019_1345pm-141.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_1245pm-3122.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_1145am-2051.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_03_Jan_2020_1045am-2683.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Dec_2019_0945am-476.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Jan_2020_1145am-266.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Mar_2020_1545pm-438.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_1045am-1593.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Jan_2020_1545pm-793.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1045am-621.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Jan_2020_0845am-270.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Mar_2020_1145am-195.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Jan_2020_1245pm-1950.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Jan_2020_1545pm-747.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Nov_2019_1345pm-108.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Jan_2020_1345pm-671.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Jan_2020_1245pm-1396.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Dec_2019_0945am-134.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Mar_2020_0945am-504.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_14_Jan_2020_1045am-667.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Feb_2020_1145am-732.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Jan_2020_1145am-2386.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Mar_2020_1545pm-666.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_12_Dec_2019_1045am-1896.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_21_Nov_2019_1345pm-1506.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Jan_2020_1345pm-1885.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Jan_2020_1245pm-10.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_23_Nov_2019_1145am-846.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Mar_2020_1545pm-841.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Dec_2019_1345pm-222.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Dec_2019_1245pm-3080.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Feb_2020_0945am-783.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Feb_2020_1545pm-62.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Jan_2020_1245pm-2468.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1345pm-2260.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Jan_2020_1345pm-273.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Dec_2019_0845am-2686.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Mar_2020_1145am-31.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1145am-1275.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Jan_2020_1045am-3065.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Feb_2020_1545pm-57.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_03_Feb_2020_1045am-2902.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_14_Dec_2019_0945am-1046.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_1145am-222.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_26_Nov_2019_1145am-434.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_1345pm-674.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1145am-483.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_13_Dec_2019_1545pm-538.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_23_Nov_2019_0945am-1006.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Feb_2020_0945am-3169.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1245pm-3353.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_08_Jan_2020_1245pm-1651.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_08_Jan_2020_0945am-1443.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Dec_2019_1545pm-449.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_14_Feb_2020_1345pm-443.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Mar_2020_0945am-39.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Nov_2019_1345pm-518.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Feb_2020_1145am-746.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Feb_2020_1545pm-756.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_13_Dec_2019_1245pm-2845.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Mar_2020_1345pm-257.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Jan_2020_1545pm-646.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_0945am-2519.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Feb_2020_1345pm-271.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_10_Mar_2020_0845am-1017.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_13_Dec_2019_1245pm-3274.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_14_Feb_2020_1145am-195.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_13_Feb_2020_1145am-2456.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Feb_2020_1345pm-206.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_0945am-796.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_1345pm-726.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Feb_2020_1345pm-1646.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Feb_2020_1145am-1510.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_28_Nov_2019_1245pm-2817.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_1145am-48.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Mar_2020_1345pm-501.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1045am-626.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1345pm-2292.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Feb_2020_1245pm-1054.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Dec_2019_0845am-182.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_08_Dec_2019_1045am-2.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Feb_2020_1345pm-690.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Jan_2020_1245pm-2734.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_0945am-2536.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_03_Feb_2020_1345pm-34.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Mar_2020_0945am-1284.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_03_Jan_2020_1045am-3210.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_1245pm-3077.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Jan_2020_1545pm-746.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_0945am-129.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_1345pm-986.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_1245pm-2939.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Feb_2020_1145am-360.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_23_Nov_2019_1545pm-494.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_21_Nov_2019_1545pm-144.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Feb_2020_1145am-530.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Jan_2020_1045am-3295.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Dec_2019_1245pm-2711.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Dec_2019_1145am-384.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_08_Dec_2019_1545pm-1066.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Jan_2020_1345pm-2465.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Jan_2020_1545pm-446.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Dec_2019_1245pm-2962.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Dec_2019_1245pm-3158.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_19_Nov_2019_1245pm-2261.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Jan_2020_1545pm-33.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_12_Mar_2020_1345pm-675.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1345pm-1297.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Feb_2020_1345pm-245.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Mar_2020_1345pm-24.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Jan_2020_0945am-774.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Mar_2020_1545pm-298.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_23_Nov_2019_1345pm-74.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_12_Dec_2019_1245pm-3066.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1345pm-2208.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Jan_2020_1045am-1573.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Feb_2020_1345pm-1438.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_03_Feb_2020_1545pm-896.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Feb_2020_1545pm-350.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_26_Nov_2019_1145am-433.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Nov_2019_1545pm-531.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_1045am-2828.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Feb_2020_1345pm-2226.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_14_Jan_2020_1045am-2044.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_20_Nov_2019_1145am-183.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Feb_2020_1145am-1264.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_03_Jan_2020_1145am-1932.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_1345pm-1102.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Feb_2020_1145am-602.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Feb_2020_1345pm-388.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Jan_2020_1245pm-3230.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Jan_2020_1245pm-3102.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Jan_2020_0945am-332.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_0945am-791.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1345pm-2267.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_21_Nov_2019_0945am-189.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Feb_2020_1345pm-1173.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1045am-479.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Feb_2020_0945am-2775.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1145am-3012.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_23_Nov_2019_1545pm-526.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Mar_2020_1145am-58.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_1545pm-1016.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_27_Nov_2019_1145am-152.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_0945am-927.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_03_Feb_2020_1545pm-1497.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Jan_2020_1545pm-33.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Mar_2020_1345pm-19.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Mar_2020_1545pm-533.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_08_Jan_2020_1345pm-561.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Feb_2020_1345pm-925.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Mar_2020_1145am-256.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_14_Dec_2019_0945am-458.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Feb_2020_1345pm-885.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Feb_2020_1145am-2261.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Feb_2020_1545pm-2912.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1245pm-2614.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Mar_2020_0945am-553.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_11_Mar_2020_0945am-540.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_12_Mar_2020_1345pm-80.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Feb_2020_1345pm-1061.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1245pm-3204.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Feb_2020_1245pm-3270.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_19_Nov_2019_1145am-459.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Nov_2019_1045am-3248.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1045am-624.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Jan_2020_1545pm-584.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Nov_2019_1045am-2935.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1245pm-440.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_08_Jan_2020_1345pm-2193.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1345pm-2252.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Dec_2019_1245pm-3062.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/13-11-19-1221-3156.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_13_Feb_2020_1345pm-377.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Feb_2020_1345pm-2044.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_19_Nov_2019_1345pm-2457.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Jan_2020_1245pm-4.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_13_Dec_2019_1245pm-3207.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_10_Feb_2020_1545pm-259.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Mar_2020_1145am-158.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1545pm-74.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_13_Dec_2019_1345pm-236.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_13_Dec_2019_1245pm-2817.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/13-11-19-1221-2068.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Mar_2020_1145am-1318.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Jan_2020_1545pm-876.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_22_Nov_2019_1345pm-336.4.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Dec_2019_0945am-133.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_09_Jan_2020_1145am-105.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Feb_2020_1345pm-721.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Feb_2020_1345pm-193.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Nov_2019_1545pm-495.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Feb_2020_1345pm-918.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_06_Feb_2020_1145am-572.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_08_Jan_2020_1245pm-1844.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Dec_2019_0945am-2639.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_07_Dec_2019_1245pm-2831.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Feb_2020_1345pm-929.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Jan_2020_1045am-861.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_26_Nov_2019_1145am-253.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_01_Jan_2020_0845am-558.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_05_Jan_2020_1045am-997.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_02_Jan_2020_1345pm-2574.0.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_08_Jan_2020_1245pm-2084.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_16_Nov_2019_0845am-1775.6.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Feb_2020_1345pm-190.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_17_Nov_2019_1545pm-418.8.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_04_Jan_2020_1345pm-567.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Dec_2019_0845am-211.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_23_Nov_2019_0945am-563.2.jpg,1
/media/DOLPHIN/Analyses_alexis/dataset/_last/positives/Exp_15_Jan_2020_0945am-671.6.jpg,1
